NumID,PostID,Text,URL,Likes,Hugs,Metoos,sentiment,sentiment_tag,polarity,polarity_tag,concept_text,concept_type
1501,292134,I snooped into someone's FB account and read a private conversation. I hate that I read it but I am justified in despising one person and keeping another at arms length.,http://scarymommy.com/confessions/292134/,19,4,2,-0.6,N,0,AGREEMENT, Facebook person account arm length, SoftwareCompany Person BodyPart PhysicalExtent
1502,292133,"I (had) a friend with chronic health problems, I didn't believe her or stand by her when she needed me.",http://scarymommy.com/confessions/292133/,1,32,3,-0.6,N,0,AGREEMENT, health friend, Person
1503,292132,It's that time of the month where my hormones are screaming for sex and ONE MORE BABY! It's also that time of the month for xanax...,http://scarymommy.com/confessions/292132/,14,5,2,Not found,Not found,Not found,Not found, sex baby, Person
1504,292130,"im falling apart, tough court case, bad teeth, depresstion, but i keep on keeping on. and my dh is still by my side. kids healthy, just been a rough yr. why cant i see the brighter side of things.",http://scarymommy.com/confessions/292130/,1,46,17,-0.6,N,0,AGREEMENT, court case tooth kid side, Facility Event BodyPart Person Location
1505,292129,"I fear I wont be able to get pregnant, and dh will leave me when he gets tired of waiting for my system to work.",http://scarymommy.com/confessions/292129/,0,24,6,-0.6,N,0,AGREEMENT, pregnant system, Person MethodSystem
1506,292128,"I did not have an exciting life pre-kids. I was the goody two-shoes, no drinking, no drugs, etc. Now I regularly dream about running away and living the glamorous single life in NYC. But I'd never really do it...",http://scarymommy.com/confessions/292128/,3,13,32,Not found,Not found,Not found,Not found,,
1507,292127,"I would do pretty much anything to stay up late and watch a movie tonight and then sleep in tomorrow. It's not going to fucking happen, it may never happen again.",http://scarymommy.com/confessions/292127/,2,16,22,0.8,P+,0,AGREEMENT, tomorrow, Timex
1508,292126,my friend dumped me for my oldest other friend cuz I am married and they arent and want to travel and lunch without having to include me,http://scarymommy.com/confessions/292126/,1,29,5,Not found,Not found,Not found,Not found, friend, Person
1509,292125,"I have a friend with chronic health conditions. I think she exaggerates. One day it's RA, one day it's PA, then there's the fibromyalgia and occasional hints at lupus. She's nuts. Keeping my distance.",http://scarymommy.com/confessions/292125/,1,11,18,-0.6,N,0,AGREEMENT, PA Ra fibromyalgia friend health condition distance, Organization GeoPoliticalEntity Disease Person PhysicalExtent
1510,292124,"Day 1 down of the 5-day superlowcalorie diet, and I'm itching for a soda. Also can't have any wine, dammit.",http://scarymommy.com/confessions/292124/,2,15,4,0.8,P+,0,AGREEMENT, day, Period
1511,292123,"dh has a cold. We all know because he keeps reminding everyone how sick he is. ""ugh, I'm so sick. I hate being sick. Being sick sucks. I don't feel well. I'm so tired cause I'm sick."" LORD. HAVE. MERCY.",http://scarymommy.com/confessions/292123/,28,38,13,-0.63,N+,0.1,AGREEMENT, cause Lord, Person Title
1512,292122,"More often than not I write my kids reports and do a big portion of school projects, too. I know this is going to end up biting me in the ass!",http://scarymommy.com/confessions/292122/,6,14,10,Not found,Not found,Not found,Not found,,
1513,292121,45 fucking pounds lost and my KNEE HAS BLOWN OUT? WTF????? Aren't my knees supposed to be BETTER when I lose weight? Fuck :-(,http://scarymommy.com/confessions/292121/,3,61,4,-0.67,N+,0.18,AGREEMENT, pound sterling weight, Currency
1514,292120,"I'll steal a pain pill or anti-anxiety pill from others. I'll go somewhere, ""use the restroom"" and look in the med cabinet for pills. I feel like a p.o.s. but i'm annoyed that others can legally get meds while i can't.",http://scarymommy.com/confessions/292120/,4,13,9,-0.6,N,0,AGREEMENT, pain pill anxiety toilet cabinet, Disease Drug Disease Facility Facility
1515,292119,My dad is truly an ass. Wtf how did all 3 of his kids turn out so well with him as the genetic donor??,http://scarymommy.com/confessions/292119/,8,10,9,-0.2,NEU,0.8,DISAGREEMENT, father kid genetic ass donor, Person Person Person Person
1516,292118,I am addicted to buying kids clothes and it's cluttering my house and killing my bank account! I need to get a fucking grip!,http://scarymommy.com/confessions/292118/,3,15,20,-0.7,N+,0.1,AGREEMENT, home kid clothes bullfighter bank account, Facility Person Vocation BankingCompany
1517,292116,"I swear if my husband asks me one more time if I want some ""penisillon"" to make me feel better, I am going to cut his penis off. It is not the cure all asshole.",http://scarymommy.com/confessions/292116/,54,6,12,0.15,NEU,0.8,DISAGREEMENT, husband asshole penis, Person Person BodyPart
1518,292115,I love my five year old son so much that I already hate the future wife he will someday marry!,http://scarymommy.com/confessions/292115/,7,5,24,Not found,Not found,Not found,Not found,,
1519,292114,"My husband drinks too much and ignores my sexual advances. I'm so horny, so I decided to start cheating... Again.",http://scarymommy.com/confessions/292114/,7,18,2,0.8,P+,0,AGREEMENT, husband advance, Person Timex
1520,292113,The last IRL friend I had fucked my DH all the while pretending to silently hate him and would agree with me when I'd bash him! This is the 2nd time I've been screwed over by an IRL friend. I'm better off being a loner!,http://scarymommy.com/confessions/292113/,1,35,7,0.07,NEU,0.78,DISAGREEMENT, IRL DH friend, Person
1521,292112,My DH physically repulses me. No surprise after 10 years of 30 second sex...,http://scarymommy.com/confessions/292112/,3,15,7,-0.6,N,0,AGREEMENT,,
1522,292111,"SO DISGUSTED that my SO can come and go as he pleases, has tons of friends, is always up his phone's ass, while I am left to take care of DD15/DD9 (mine) & DD4.5/DS2mos (ours), have NO life, and NO friends! I'm going crazy!",http://scarymommy.com/confessions/292111/,2,35,10,-0.6,N,0,AGREEMENT, DD15 DS2mos DD DD9 ton telephone ass friend, PoliticalParty Weight PhoneNumber Person Person
1523,292110,MIL is 89 yrs old! Time to put her in the nursing home! She asks the same questions over and over again then gets mad when we are short with her for repeating the same info. She hides her dirty undies behind the sink!! FML!,http://scarymommy.com/confessions/292110/,0,24,2,-0.6,N,0,AGREEMENT, nursing home question, Academic Facility
1524,292109,I am engaged to and living with my daughter's father. I hate him most of the time and don't like him very much the rest of the time. He's totally useless and does nothing to help me with our daughter...NOTHING. Bastard.,http://scarymommy.com/confessions/292109/,0,17,4,Not found,Not found,Not found,Not found,,
1525,292106,I'm not sure how much more of this life I can take. Nothing turned out the way it was suppose to. Everything sucks. I just go through each day with a fake smile while in my head I wish it would just all be over. FML.,http://scarymommy.com/confessions/292106/,0,34,20,-0.45,N,0.8,DISAGREEMENT, day, Period
1526,292105,"don't understand why some women act like once have kids, they can't admit they had wilder days. Like it will make u less of a mom. I used to get fucked up on everything and had a great time doing it. Times change.",http://scarymommy.com/confessions/292105/,29,7,32,0,NEU,0.8,DISAGREEMENT, woman kid wild day mother, Person Person Person Period Person
1527,292104,"Our house is in foreclosure, we are trying to short sale but the house is 100K upside down right now due to the market. Hate thinking about it everyday and feeling like a failure and loser. I'm the one who pays the bills.",http://scarymommy.com/confessions/292104/,1,39,5,-0.6,N,0,AGREEMENT, failure loser home short sale right market account, Person Person Facility Person Address Event
1528,292103,I had a me day this afternoon that ended when I hydroplaned on the interstate. I spun and hit the guard rail. I was able to drive home. Now I'm shaking and drinking.,http://scarymommy.com/confessions/292103/,1,63,0,Not found,Not found,Not found,Not found, day hit home, Period Facility
1529,292102,"MIL declared gays evil in the eyes of God. DD is, I'm almost sure, a lesbian. Wonder why she hates you and your God?",http://scarymommy.com/confessions/292102/,13,39,1,-0.6,N,0,AGREEMENT, DD gay God, PoliticalParty Person God
1530,292101,Pretty convinced he will never contact me again. And if he did i dont know what i would do. I have so much rage inside me for what he did to me. But I know ill resent him 4 life if he doesn't.,http://scarymommy.com/confessions/292101/,3,14,3,-0.6,N,0,AGREEMENT, cholera, Disease
1531,292100,When he screws me missionary he hits mybladder and makes me pee fuck sakes,http://scarymommy.com/confessions/292100/,1,11,5,-0.7,N+,0.1,AGREEMENT, hit missionary,
1532,292099,"Flipped out in public on FB now everyone is tiptoeing around me and speaking in pointed, closed sentences. The crazy is loose and they are nervous.",http://scarymommy.com/confessions/292099/,29,8,3,-0.6,N,0,AGREEMENT, Facebook sentence, SoftwareCompany
1533,292097,"Omg.. if this man doesn't stop snoring so loud, I'm gonna stab him in the juggular.... no, no, Dr. Drew, not *really* But seriously, dude, STFU!!",http://scarymommy.com/confessions/292097/,38,5,17,Not found,Not found,Not found,Not found, Drew STFU man doctor, Person Title
1534,292096,"Sometimes I look at my fat, hanging, stretched out lower belly pooch and want to hack it off with a butcher knife. Finally feeling better about my body but this one area ruins it. I wish it looked normal.",http://scarymommy.com/confessions/292096/,0,16,66,-0.25,N,0.7,DISAGREEMENT, fat body district butcher knife, Person GeoPoliticalEntity Vocation Accessory
1535,292093,"Sahm going nuts with no support.. I have some superficial friends... Dysfunctional mom and dad, and my dh's mom has Alzheimer's ... We have no one! I am everything to my kids and I feel bad for them .",http://scarymommy.com/confessions/292093/,1,27,12,Not found,Not found,Not found,Not found,,
1536,292092,I don't want to compromise but he cares for me...,http://scarymommy.com/confessions/292092/,0,8,4,Not found,Not found,Not found,Not found,,
1537,292091,"whenever DH asks me why I want a divorce, I can't answer. how do you say ""I made a huge mistake marrying you"" and ""I hate you for fucking up my life"" to someone's face?",http://scarymommy.com/confessions/292091/,7,24,11,-0.7,N+,0.1,AGREEMENT, DH divorce mistake face, Event OtherEntity BodyPart
1538,292090,Just picked my flabby arms. I have been so stressed out the picking releases my stress it is gross and I hate that I do it.,http://scarymommy.com/confessions/292090/,0,9,7,-0.6,N,0,AGREEMENT, stress pick arm, Disease BodyPart
1539,292089,"I have been trying to get pregnant for over a year, and the negative each month becomes harder and harder to handle. :( I am sad....and it is so hard on DH too. Sometimes I wonder.. What's the point of it all?",http://scarymommy.com/confessions/292089/,0,46,6,-0.67,N+,0.09,AGREEMENT, DH pregnant plug, Person Accessory
1540,292087,"Oops, almost made him late for work AGAIN. Maybe some day we will take less than an hour...",http://scarymommy.com/confessions/292087/,23,2,5,-0.4,N,0,AGREEMENT, work day, CulturalProduct Period
1541,292086,"Tired of my parents bragging about how ""good of a kid i was"" when i'm having problems with ds2 listening. I can bullSHIT! If they knew all the crap i got into as a teen they would get off their damn soap boxes!",http://scarymommy.com/confessions/292086/,15,5,5,-0.87,N+,0.19,AGREEMENT, kid box, Person
1542,292085,"Almost 9pm and kids still running, spent all day doing laundry, dishes, cleaning up and I ran myself a bath, grabbed my phone and left it up to my hubby...so why is everyone still coming to me?!? Can't they do anything?!?",http://scarymommy.com/confessions/292085/,4,13,16,Not found,Not found,Not found,Not found,,
1543,292084,I'm sitting on the toilet hemorraging and my husband still finds a reason to bitch at me. I wonder what he'd do if I wasn't able to take care of the kids,http://scarymommy.com/confessions/292084/,0,39,3,-1,N+,0,AGREEMENT, husband toilet kid, Person Facility Person
1544,292083,"I love this feeling and hate it at the same: I can't wait to see him tomorrow, I haven't seen him in two days. Thank you exhusband.",http://scarymommy.com/confessions/292083/,1,7,0,-0.35,N,0.8,DISAGREEMENT, day, Period
1545,292082,Dh went to bed__arty time!!!,http://scarymommy.com/confessions/292082/,19,2,3,Not found,Not found,Not found,Not found, Dh match, Games
1546,292081,An hour with him is amazing. I've finally learned to breathe in the amazing. It hurts when it goes away..even for a day.,http://scarymommy.com/confessions/292081/,0,5,6,0.8,P+,0,AGREEMENT, day, Period
1547,292080,"Every chance he gets, DH tells our DS that he is the one who took care of him when he was a baby. That's because you were unemployed twice in a year asshole.",http://scarymommy.com/confessions/292080/,8,12,1,-0.2,NEU,0.8,DISAGREEMENT, DS DH chance unemployed baby asshole, Organization OtherEntity Person Person Person
1548,292079,"I want my cat to run away. She is so needy and at the end of a long day of taking care of two kids and working from home, I just can't take her in my face wanting to be petted. I need her to get out of my f#$@ing face!",http://scarymommy.com/confessions/292079/,1,9,9,Not found,Not found,Not found,Not found,,
1549,292078,"My Dh has been working out of town 3 nights a week for the past month, when he comes home we are like teenagers. I MISS HIM SO MUCH... we've been married 19yr. He truly is my soul mate",http://scarymommy.com/confessions/292078/,54,5,7,Not found,Not found,Not found,Not found,,
1550,292077,"I know that to eat healthy on our budget I would need to cook more. I don't even mind the cooking, it's the cleaning up after. No one else will because ""it's my mess"". So we eat crap. This really needs to change.",http://scarymommy.com/confessions/292077/,2,9,27,0.7,P+,0.1,AGREEMENT, budget cleaning, Money
1551,292076,If he tried I'd still be stuck w him; he didn't try and I freakin hate him. WTF is my problem?!,http://scarymommy.com/confessions/292076/,1,8,2,0,NEU,0.6,DISAGREEMENT,,
1552,292075,"DD7 told me today that we eat healthy all the time. Less than an hour before we had Wendy's. Yeah, this is bad. Time to go dump out the junk & get on a healthy eating plan.",http://scarymommy.com/confessions/292075/,9,6,3,0.03,NEU,0.89,DISAGREEMENT, DD7 Wendy dump plan, FirstName GeoPoliticalEntity Plan
1553,292074,"When DD7 was born, we set bedtime for the kids @ 8. Last year when DH started working @ night, I switched it to 7 when he's not home. I need the early bedtime & I don't feel guilty but if he found out he'd be pissed!",http://scarymommy.com/confessions/292074/,11,0,0,0.8,P+,0,AGREEMENT, DH kid work home, Person CulturalProduct Facility
1554,292073,"I'm not a forgiving person to begin with. Have no clue how to get past H's affair for our child's sake. I don't care enough about H to be sad or angry, just want to figure out how to torture him for cheating.",http://scarymommy.com/confessions/292073/,5,21,3,0.6,P,0,AGREEMENT, forgiving person child, Person Person
1555,292072,I feel like I am going to smother him and I don't know how to stop myself. I'm so afraid of being the one that drives him away.,http://scarymommy.com/confessions/292072/,0,10,1,Not found,Not found,Not found,Not found,,
1556,292071,"Last couple weeks I've been bugging DH about going to visit my ILs. They've been busy. He finally worked it out, they are coming here Sat. I'm pissed, the point was to give me a break, not dump more cleaning on me!",http://scarymommy.com/confessions/292071/,5,15,2,-0.8,N+,0,AGREEMENT, DH Saturday plug cleaning couple Israeli new sheqel, Day Accessory Organization Currency
1557,292070,"Why did God think I could handle this child? DS12 is so difficult, and I don't know how to be his mom. It's so disheartening.",http://scarymommy.com/confessions/292070/,0,28,7,-0.6,N,0,AGREEMENT, DS12 God child mother, God Person Person
1558,292069,It's my birthday night and I'm sitting in bed watching The Incredibles with DS2.5. This is sad.,http://scarymommy.com/confessions/292069/,0,34,0,-0.6,N,0,AGREEMENT, DS bed, Organization River
1559,292068,"My SIL ruined the family. I wish BIL would divorce her. He deserves someone so much better! We all do, actually.",http://scarymommy.com/confessions/292068/,2,12,5,0.1,NEU,0.7,DISAGREEMENT, Sil BIL family, River Organization
1560,292067,I'm pretty sure I've lost my mind. I think the kids took it,http://scarymommy.com/confessions/292067/,17,6,21,-0.6,N,0,AGREEMENT, kid, Person
1561,292066,Hubby seems to have developed some new moves in the sac; not fantastic but new. He's probably hitting my errotic reading material as one of the combos was surprisingly familiar. Win,http://scarymommy.com/confessions/292066/,29,1,2,Not found,Not found,Not found,Not found,,
1562,292065,I found something that doesn't go with wine...dying of gross,http://scarymommy.com/confessions/292065/,0,7,0,0.6,P,0,AGREEMENT, dying, Person
1563,292064,Some weeks I cant wait to get rid of my 3 yr old. I work weekends and thats the only break I get. I have him from sun at 8p till fri at 330p. all by myself. single mom. I love him but im exhausted..,http://scarymommy.com/confessions/292064/,0,8,2,0.1,NEU,0.7,DISAGREEMENT, sun mother, AstralBody Person
1564,292063,You know you're drunk when you're eating corned beef outta the fridge with the door open...lets not forget the gem; it's Monday,http://scarymommy.com/confessions/292063/,13,3,0,Not found,Not found,Not found,Not found, corned beef open gem, Games Mineral
1565,292062,He says he loves me like he used to. I love this man with all my heart. He was/is my everything for the past 4 and a half yrs. I cant not want him and I think he cant not want me. he wil do anything for me. But leave his gf,http://scarymommy.com/confessions/292062/,2,10,1,0.8,P+,0,AGREEMENT, man heart, Person BodyPart
1566,292060,"I have a career, do everything for the kids (even the ones that we have custody of that aren't mine), am getting my masters, do everything for my husband cuz men suck and I smoke weed on wkends after kids in bed. I need it.",http://scarymommy.com/confessions/292060/,11,6,0,-0.8,N+,0.2,AGREEMENT, man kid custody captain husband alga bed, Person Person PositionTitle Person Flora River
1567,292059,I know he'd rather be with me than her. I wish he had the courage to divorce her. It would be tough at first but so worth it in the long run.,http://scarymommy.com/confessions/292059/,0,5,3,0.1,NEU,0.7,DISAGREEMENT,,
1568,292058,I woul be 30 lbs lighter if I could stop eating after two glasses of wine,http://scarymommy.com/confessions/292058/,1,5,5,Not found,Not found,Not found,Not found, barge glass, Ship
1569,292057,Went to the gyno today. They informed me my IUD was expired. Oops. Guess we have been playing with fire! Back to living like our teen years - condoms a for while!,http://scarymommy.com/confessions/292057/,11,5,3,-0.4,N,0,AGREEMENT, IUD fire condom, NaturalDisaster Accessory
1570,292056,"I dont understand how He can want it I can want it and practically beg him to and my fwb can sigh kiss me and say ""I Have to go honey. I ll see you in a few days."" fml!! I want sex!! Havent had any in 2 weeks.:(",http://scarymommy.com/confessions/292056/,2,10,3,-0.6,N,0,AGREEMENT, day sex, Period
1571,292053,I take Benadryl every night to sleep. I'm now up to four pills just to sleep...for like three hours cause I always have to pee at 300 am. WTF.,http://scarymommy.com/confessions/292053/,2,11,12,-0.6,N,0,AGREEMENT, Benadryl pill, Drug
1572,292051,"Sitting on the couch, eating Kraft mac n cheese out of a pan, in my robe, and I just thanked the kitty for keeping me company. I know it's pathetic...but I'm pretty excited about having some time alone, even if it's this.",http://scarymommy.com/confessions/292051/,78,4,5,0,NEU,0.8,DISAGREEMENT, Kraft pan overall cat company, FoodCompany Accessory Clothes Mammal Company
1573,292050,According to dh husband sahms don.t really work.we don.t do anything. Looking after you and 3 kids is nothing. No wonder i don.t want to have sex with him.wish i had money to leave.we deserve better.,http://scarymommy.com/confessions/292050/,6,40,20,0.8,P+,0,AGREEMENT, money husband kid, Money Person Person
1574,292049,I've been in the car with my husband 1.5yo and husband for NINE hours!!!!!!!! I want to smother each of them.,http://scarymommy.com/confessions/292049/,10,27,2,Not found,Not found,Not found,Not found, car husband, Car Person
1575,292047,"SAHM, traveling husband, 2 kids under 2, no support system. I'm feeling like I am may be on my way to a mental institute and sadly it sounds like a reasonable vacation at the moment.",http://scarymommy.com/confessions/292047/,4,38,13,0.05,NEU,0.7,DISAGREEMENT, SAHM kid husband system institute support, Person Person MethodSystem Institute Process
1576,292046,I love my mom dearly and she adores me and we have a wonderful relationship but I can't help but feel like my younger brother is secretly her favorite. Which is fine. I'm just saying.,http://scarymommy.com/confessions/292046/,3,17,10,Not found,Not found,Not found,Not found,,
1577,292044,"I love my son more than words can express. I tolerate some of his kids, but I detest one of his. I adore all other kids. I wonder if his are extra evil or if I'm crazy for hating one of his?",http://scarymommy.com/confessions/292044/,1,10,1,0.7,P+,0.1,AGREEMENT, son kid, Person Person
1578,292042,"Won't kill the teenage girl... won't kill her... if she did her fucking homework when she was supposed to, we wouldn't be sitting here. She stole our whole evening!",http://scarymommy.com/confessions/292042/,4,24,5,0,NEU,0.6,DISAGREEMENT,,
1579,292041,"I don't hide that I'm bipolar, I just choose not to tell people. No one ever notices anyways.",http://scarymommy.com/confessions/292041/,5,12,9,Not found,Not found,Not found,Not found, people, Person
1580,292040,I wish i could hire someone to make my husband disappear!,http://scarymommy.com/confessions/292040/,4,10,15,Not found,Not found,Not found,Not found, husband, Person
1581,292039,Me and h were alone in the car when I silently farted and he almost puked because of the smell I blamed driving over a skunk I was so embarrassed,http://scarymommy.com/confessions/292039/,33,7,2,-0.5,N,0.1,AGREEMENT, car, Car
1582,292038,Just realized that the scratches in my vijay jay are from my own fingernails. May be time to trim them a little.,http://scarymommy.com/confessions/292038/,4,9,1,Not found,Not found,Not found,Not found,,
1583,292037,The Bachelor needs to get real - instead of floating down rivers and canoodling in huts these people need to throw a psychotic 2 y/o and screaming infant in the mix and THEN see how well they do! The Bachelor reality style!,http://scarymommy.com/confessions/292037/,105,0,5,Not found,Not found,Not found,Not found,,
1584,292036,"My birth control failed and I got pregnant. I didn't tell my boyfriend and had an abortion. He thought I had a stomach virus for a few days. I feel like I should feel bad, but I have 3 kids already, and I'm overwhelmed.",http://scarymommy.com/confessions/292036/,11,59,2,-0.7,N+,0.1,AGREEMENT, birth control kid pregnant boyfriend abortion stomach virus day, Person Person Person Disease BodyPart LivingThing Period
1585,292035,"Always said ""one n done"" didn't realize until after the breakup that I want another. Don't want 2 baby daddies, so it will never happen.",http://scarymommy.com/confessions/292035/,4,21,6,Not found,Not found,Not found,Not found, baby, Person
1586,292033,I have looked into giving up his 7yr old for adoption or maybe selling her. I love our other kids but hate her. I just can't come up with what to tell others when she is suddenly gone.,http://scarymommy.com/confessions/292033/,2,29,0,-0.15,NEU,0.6,DISAGREEMENT, adoption kid, Process Person
1587,292032,"I wish I still had a SO to bitch about...I was so sure I wanted it to be over, but when it actually happened I realized he was my forever.breakup got so out of hand there is no going back.",http://scarymommy.com/confessions/292032/,1,25,6,-1,N+,0,AGREEMENT,,
1588,292031,If I hear that brat whine one more time I might leap out of this nice hot bubble bath and beat her into silence. She whines more than our other 3 kids put together and she's the oldest!,http://scarymommy.com/confessions/292031/,2,12,2,-0.3,N,0.6,DISAGREEMENT, balloon kid, Accessory Person
1589,292030,"If I had a way to pay my rent and bills without my boyfriend, I would kick him to the curb. He is a filthy, lazy, slob who expects me to be his maid. And now my kids are picking up his gross habits.",http://scarymommy.com/confessions/292030/,3,14,2,Not found,Not found,Not found,Not found,,
1590,292028,"I hate how my parents always compare me to my sister. She is a lazy brat who dumps her kid on everyone so she can go party and do drugs, yet I am the crappy mom even though I am with mine 24/7 and never do anything for myself",http://scarymommy.com/confessions/292028/,1,38,10,-0.7,N+,0.2,DISAGREEMENT, sister kid drug lazy match mother mine, Title Person Drug Person Games Person LandForm
1591,292027,It's sad when you have a night to yourself and you have a blast drinking alone and cleaning.,http://scarymommy.com/confessions/292027/,42,4,38,-0.8,N+,0.2,AGREEMENT, cleaning,
1592,292024,"I feel like my whole day revolves around either putting the baby down for a nap, or keeping everyone else in the house from waking him up. Stfu people!!",http://scarymommy.com/confessions/292024/,7,10,19,Not found,Not found,Not found,Not found, Stfu day baby home people, Period Person Facility Person
1593,292023,"What super power would I pick you ask? Not x-ray vision, or the ability to fly no no no, I would just like to be able to snap my fingers and have my children fall asleep. Is that too much to ask?",http://scarymommy.com/confessions/292023/,69,0,58,0.7,P+,0.1,AGREEMENT, vision x-ray finger child, BodyPart Person
1594,292022,"Dh suggested I take our 2dd's and go do something fun, while he stayed w/the boys. Then he fell asleep. @$$hole! Like I'm really going to leave my boys to b on own, while you nap. So resentful.",http://scarymommy.com/confessions/292022/,5,22,4,0,NEU,0.6,DISAGREEMENT, Dh boy, Person
1595,292021,Mom mom popped in unexpectedly at my house today. I was pretty cold to her until she left. Then I cried because I felt so guilty. I just get drained from her constant neediness. But she is trying. damnit. I'm conflicted!,http://scarymommy.com/confessions/292021/,0,25,7,-0.6,N,0,AGREEMENT, mother home cold left constant, Person Facility Disease Address
1596,292020,"Taking a 6hr trip with DS8mos to visit family. Already stressed about when to spend time with who. Have a day and a half to do it. MIL wants to invite everyone over sunday, hubby is pissed but wont say anything!ITS TOO MUCH!!",http://scarymommy.com/confessions/292020/,3,18,1,-0.7,N+,0.1,AGREEMENT, DS8mos family trip stress day average, Organization Disease Period Numex
1597,292019,Mother is insane. Kept me from her own fam for yrs. working on rels w/ them now. She's psycho. If we don't speak for a few days she tells me 'it's over' & never to call again. Didn't know we were in high school. Psycho,http://scarymommy.com/confessions/292019/,3,20,5,-0.4,N,0,AGREEMENT, mother work day, Person CulturalProduct Period
1598,292017,I have about ONE nerve left and this puppy is on it!!!!!!!,http://scarymommy.com/confessions/292017/,1,6,5,Not found,Not found,Not found,Not found, left puppy, Address Mammal
1599,292016,Richard Rawlings from Gas Monkey Garage is so hot. The naughty things I would love to do to him.,http://scarymommy.com/confessions/292016/,9,1,12,0.8,P+,0,AGREEMENT, Richard Rawlings Gas Monkey Garage,
1600,292015,I find pregnancy erotic.,http://scarymommy.com/confessions/292015/,14,2,15,Not found,Not found,Not found,Not found, pregnancy,
1601,292013,I think my mom and sisters are trying to warps children. I'm allowing it because she'll turn out just like my family ( hilarious) instead of fake and clueless like my ex inlaws.,http://scarymommy.com/confessions/292013/,3,2,1,-0.5,N,0.1,AGREEMENT, family mother sister warp child, Organization Person Title Accessory Person
1602,292012,"Left a great paying job, moved cross country and became a SAHM for my H's new job. Just found out he cheated on me while I went back home for a few weeks with DS2. Can't even slap him with divorce papers. Life sucks.",http://scarymommy.com/confessions/292012/,1,60,3,-0.8,N+,0.2,AGREEMENT, SAHM DS2 salary home job cross country divorce, Money Facility Vocation NaturalReserve Event
1603,292011,Hate waking my 1yo when he passes out but damnit there is less then an hour til dinner/bed time starts,http://scarymommy.com/confessions/292011/,0,7,11,-0.6,N,0,AGREEMENT, dinner, Event
1604,292010,I drink one drink every night after the kids go to bed and I have no guilt,http://scarymommy.com/confessions/292010/,26,0,25,Not found,Not found,Not found,Not found, cup kid, Accessory Person
1605,292009,Been doing Les MIlls Pump for 5 weeks. I have lost 20 pounds.,http://scarymommy.com/confessions/292009/,70,5,0,-0.6,N,0,AGREEMENT, Les MIlls Pump pound sterling, Currency
1606,292007,I could fill pages full of wrongs and gripes but I still love my W even with everything she has hurt me with. I just wish I could really make up my mind to leave or not. I don't think I will until she pisses me off again.,http://scarymommy.com/confessions/292007/,1,16,2,0.07,NEU,0.78,DISAGREEMENT, page, Printing
1607,292006,Ds7 says he hears voices sometimes. This just started. I told him to try and ask what they wanted. Not sure if he's a sensitive or if he's making it up. We shall see.,http://scarymommy.com/confessions/292006/,3,30,5,-0.6,N,0,AGREEMENT, Ds7,
1608,292005,Bitched because I have no friends... Found one.. But holy sh#% she is nucking futs crazy... And I don't know how to getaway from her....,http://scarymommy.com/confessions/292005/,7,16,15,-0.6,N,0,AGREEMENT, Bitched holy,
1609,292004,"I used my vibrator at naptime today and it was awesome! I just wish DH could come home when both kids are sleeping, but we never know when that miracle will happen anyway!",http://scarymommy.com/confessions/292004/,12,0,6,0.1,NEU,0.7,DISAGREEMENT, DH kid home, Person Facility
1610,292003,I'm pretty sure coming home after work isn't supposed to be a miserable event. I hate living with all of these other people.,http://scarymommy.com/confessions/292003/,4,7,18,-0.1,NEU,0.5,DISAGREEMENT, work event people home, CulturalProduct Event Person Facility
1611,292002,Its MIL's birthday...as a gift im giving her her son back!,http://scarymommy.com/confessions/292002/,70,0,1,0.6,P,0,AGREEMENT, son, Person
1612,292001,My pot dealer found out his wife was pregnant so we traded 2 giant bags of DD's outgrown baby clothes for an eighth.,http://scarymommy.com/confessions/292001/,72,2,0,Not found,Not found,Not found,Not found, DD distributor husband pregnant giant bag baby clothes, PoliticalParty Facility Person Person Person Accessory Person
1613,292000,"Dumb bitch friend always brags about money and all her expensive shit she can't afford that she gets anyways. The latest? Stylin' in her 'donkey glasses'.. DKNY that is. And yes, she was dead serious.",http://scarymommy.com/confessions/292000/,33,4,3,Not found,Not found,Not found,Not found,,
1614,291999,I yelled at my toddler in the store for screaming his head off. A couple mins later a woman brought us his toy train that he'd dropped. Mommy felt bad and embarrassed.,http://scarymommy.com/confessions/291999/,1,36,0,-0.6,N+,0.2,AGREEMENT, store head couple woman toy train, Facility Person Organization Person Train
1615,291998,I just told my 4yo to go the FUCK to sleep. I am a scary mommy.,http://scarymommy.com/confessions/291998/,11,17,8,-0.7,N+,0.1,AGREEMENT,,
1616,291997,I think Brobee (Yo Gabba Gabba) is a total dick.,http://scarymommy.com/confessions/291997/,20,2,15,Not found,Not found,Not found,Not found, Brobee Yo Gabba Gabba,
1617,291996,I think my mom and sisters are trying to warps children. I'm allowing it because she'll turn out just like my family ( hilarious) instead of fake and clueless like my ex inlaws.,http://scarymommy.com/confessions/291996/,1,0,0,-0.5,N,0.1,AGREEMENT, family mother sister warp child, Organization Person Title Accessory Person
1618,291995,"My husband could do way better than me if it weren't for his horrible, dumb family. They hold him back and I can't decide whether I lucked out or bit off more than I could chew.",http://scarymommy.com/confessions/291995/,0,3,6,0.77,P+,0.08,AGREEMENT, husband family bit celebrate, Person Organization Numex
